mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
0,0,1,42,8404,102,12,4950,26361.4,832.68,205,15,0,3
0,0,2,43,8831,33,12,4500,3164.98,87,217,23,0,3
0,0,1,61,7186,46,12,10000,56860,3305.77,219,14,0,3
0,0,1,37,6609,47,12,4387,78821.77,6526.65,195,15,1,3
0,48,1,43,12545,105,12,4700,5471.89,19672.82,212,15,4,3
0,0,2,28,3991,22,12,5189.01,10000,2456.53,212,15,0,3
0,0,2,45,6640,97,12,5000,10500,0,243,15,1,3
0,2,1,39,7096,46,12,1300,500,2340.74,171,8,0,3
0,0,2,51,7035,62,12,2600,1228,1614.23,216,4,1,2
0,0,2,29,4629,17,12,4900,16803,914.9,238,13,0,3
0,0,1,52,15679,39,12,4000,3027.78,0,216,15,0,2
0,0,1,28,3991,21,12,3500,6000,311.59,219,15,0,3
0,0,1,41,10261,110,12,8592.32,42818.53,0,205,15,1,3
0,0,2,53,12392,103,10,24000,121543.4,26353.98,224,15,0,3
0,0,2,36,5878,3,12,4400,4446.24,0,221,15,0,3
0,0,1,33,5270,48,12,7000,39544.33,0,200,15,1,3
0,0,1,40,3352,118,4,28055,106308.92,21.33,212,15,0,3
0,0,1,29,7308,44,11,5000,121543.4,0,175,23,0,3
0,0,1,28,4570,3,12,3207.9,3621.15,7639.2,214,15,0,3
0,0,1,44,8404,104,12,5300,38163.42,30523.82,224,15,1,3
0,0,2,47,4205,18,12,4200,3419,38913.17,180,4,0,3
0,0,1,41,6962,34,12,15000,50342.76,0,205,15,0,3
0,0,2,58,10992,1,12,3500,12995,0,257,4,1,3
0,0,2,47,8374,112,12,5600,40481.2,48628.55,224,15,0,3
0,0,1,37,6974,85,12,3600,16198,8052.71,202,2,0,3
0,38,2,65,4083,93,12,6600,121543.4,0,238,15,4,3
0,0,1,57,4386,88,12,4878.11,134.65,0,219,15,0,3
0,0,2,42,8557,108,12,30000,111661,28818.74,204,4,3,3
0,0,1,34,3718,48,12,15663.95,25000,64.13,202,15,1,3
0,0,2,35,7247,97,12,11000,112487.25,14963.44,221,15,0,3
0,0,0,36,6456,42,12,30000,109400,57094.38,187,15,0,3
0,0,1,29,4995,54,12,2100,20300,1166.44,228,15,0,3
0,1,1,34,5909,60,12,10500,55365.09,779.09,202,15,1,3
0,0,1,37,8192,60,12,1500,8173.41,7468,180,15,1,3
0,0,2,52,6456,111,12,22900,19000,1275.84,236,15,0,3
0,0,1,38,5694,105,12,5000,22300,414.85,202,15,0,3
0,0,1,44,5878,79,12,5000,40470,5016.05,198,15,1,3
0,0,2,48,7431,50,12,5546,6165,0,224,10,1,3
0,0,2,38,7673,3,12,4385,8670,56227.48,221,4,0,3
0,0,1,37,5513,3,12,4451.14,13900,0,195,15,0,3
0,0,2,62,6365,42,12,10000,825.17,0,237,15,0,3
0,0,1,67,4021,96,12,10300,62500,1591.97,219,15,0,3
0,0,1,34,4782,28,12,8500,26078.96,11610.39,197,15,0,3
0,0,1,40,6456,66,12,19800,13744.48,1671.42,205,15,0,3
0,0,2,44,7155,70,12,3350,38250,0,235,2,1,2
0,0,2,53,8009,70,12,2500,3000,0,217,15,0,3
0,0,2,30,5939,57,12,3500,42960,189.52,238,4,0,3
0,0,1,35,7217,73,12,5550,58953.56,0,202,15,0,3
0,0,1,61,6852,38,12,15000,123.13,0,219,15,1,3
0,0,1,36,5909,84,12,11300,5345.69,3173.02,216,15,0,3
0,0,1,51,8162,92,12,10000,4124.92,3395.95,205,15,0,3
0,0,2,39,9774,86,12,11000,16810.14,2392.26,221,15,0,3
0,0,2,44,9743,85,12,5000,1948.47,2143.65,208,4,0,3
0,0,2,49,5909,106,12,20000,42992,57094.38,217,15,0,3
0,0,2,38,10199,3,12,5442.5,121543.4,0,206,19,1,2
0,0,2,54,13183,3,12,4500,30217.6,0,224,15,0,3
0,30,1,48,9347,32,12,2820,2000,0,185,15,1,3
0,2,2,47,7917,83,12,3229.2,32266,0,217,15,0,3
0,0,1,35,3595,55,12,6500,22580,17650.78,202,4,0,3
0,0,1,43,5970,101,12,6000,38300,2884.61,205,15,0,3
0,0,1,56,7155,58,12,3000,121543.4,371.77,219,14,0,3
0,0,2,44,10839,106,12,14900,76550,5268.28,204,15,0,3
0,0,1,41,8404,111,12,8509,83235.05,982.88,217,15,0,3
0,0,2,34,4690,97,12,10000,44500,3236.83,228,3,0,3
0,0,2,39,9012,87,12,7180,0.02,363.25,224,15,0,3
0,0,1,58,5878,24,12,1700,4400,614.04,202,15,1,3
0,0,2,43,11934,95,12,16500,8045.92,2746.02,224,15,0,3
0,0,1,43,11569,3,12,1500,3400,0,201,15,0,2
0,0,1,34,5725,99,12,6500,31940,46.35,202,15,0,3
0,1,1,53,12392,100,12,7500,48944,9688.75,219,15,0,3
0,0,2,36,8282,84,12,30000,8296.58,1869.12,230,15,0,3
0,8,1,31,6304,61,12,3900,1809.5,1567.11,193,15,2,3
0,0,2,51,4478,106,12,10050,95944,6850.06,224,15,0,3
0,0,1,29,5452,25,12,5500,11400,450.97,195,15,0,3
0,0,2,34,5725,118,12,3500,16119,8754.07,214,15,0,3
0,0,1,65,4721,17,12,11600,121543.4,30407.65,214,15,1,3
0,0,1,40,5605,99,12,7800,47770.44,1334.22,185,15,0,3
0,0,2,42,8070,87,12,14535.5,10611.4,0,197,15,0,3
0,0,2,53,13364,110,12,30000,121543.4,5721.82,219,15,1,3
0,0,2,55,9562,92,12,6292,196.51,255.31,231,15,0,3
0,0,1,34,5847,86,12,2934.55,63300,0,197,15,0,3
0,0,2,40,10473,78,12,4000,3800,0,242,15,0,2
0,0,1,41,6090,124,12,7350,29950,8561.55,205,15,0,3
0,0,2,48,13030,96,12,23000,68807.31,15381.45,204,15,0,3
0,3,2,46,6456,39,12,2100,2136.45,0,238,15,0,3
0,0,1,58,4386,118,12,6000,49338.4,0,219,15,0,3
0,21,1,31,6456,12,12,2100,13440,1075.25,173,15,0,3
0,0,1,35,7217,82,12,8112,47100,57094.38,216,15,0,3
0,1,2,50,11965,117,12,8069.34,27135,3710.46,196,20,0,3
0,0,1,41,7886,88,12,3400,3735.94,2142.88,205,4,0,3
0,0,1,30,5725,84,12,8000,5815.01,408.05,200,15,1,3
0,0,1,56,7774,18,12,3886.37,2600,0,219,15,0,3
0,0,1,42,8313,82,12,12400,3546.77,0,218,15,2,3
0,0,2,47,11875,111,12,7670,8200,3771.69,217,15,1,3
0,0,2,46,8861,115,12,12000,100633.5,7700.99,224,15,1,3
0,0,1,39,7520,101,12,6800,32967.4,126.93,202,4,0,3
0,0,1,33,5452,14,12,10500,4230.66,2218.86,180,15,0,3
0,0,1,40,6134,69,12,6000,18600,2529.54,205,15,0,3
0,0,1,52,6456,15,12,2100,121543.4,169.13,219,15,0,3
0,0,2,54,4813,92,12,20950,8691.98,9907.02,238,15,0,3
0,4,2,37,7370,115,12,5250,83156.5,57094.38,249,15,0,3
0,0,1,30,6182,59,12,9600,46836,517.62,167,15,0,3
0,0,1,36,5056,95,12,30000,2946.17,1896.79,202,15,0,3
0,1,2,37,7886,118,12,17000,121543.4,33342.91,214,15,0,3
0,0,1,33,6517,77,12,3600,121543.4,4147.15,200,12,0,3
0,0,1,60,12849,121,12,2100,30100,1048.59,199,15,0,3
0,0,1,35,6090,41,12,8570,30800,528.53,195,15,0,3
0,0,1,35,4417,51,12,5500,5900,44722.94,192,6,0,0
0,0,1,46,4264,10,12,6000,6350,0,205,4,0,3
0,0,1,33,7948,102,12,6500,46919.49,26.04,212,15,0,3
0,0,1,50,14006,23,12,3160,1265.11,821.72,178,4,1,3
0,0,1,56,13640,77,12,3500,18371,0,212,4,0,3
0,0,2,42,4264,117,12,17000,121543.4,2941.05,219,15,0,3
0,0,1,44,9287,113,12,5889,55409.59,1456.87,224,15,0,3
0,0,1,56,15952,72,12,11000,114584.07,2590.72,199,15,0,3
0,0,2,42,12026,97,12,9000,18303.56,138.57,233,8,0,3
0,1,1,38,6456,87,12,13500,5435.76,0,175,15,1,3
0,0,2,52,14196,53,12,19883.95,45318.75,0,224,15,0,3
0,0,2,40,10139,92,12,13000,3754.73,0,224,15,0,3
0,0,1,36,7185,3,12,8092.44,6000,0,216,15,0,3
0,0,1,45,5421,53,12,6500,30080,387.1,199,4,0,3
0,0,2,36,4295,38,12,6500,121543.4,0,221,15,0,3
0,0,2,42,4386,115,8,2555,30749.13,57094.38,252,2,0,3
0,0,2,43,11934,99,12,16500,63600.54,3018.12,224,15,0,3
0,0,2,58,13613,96,12,3143.45,53816.2,0,257,4,0,3
0,0,1,47,6181,46,12,1045.62,21065,242.74,200,15,0,3
0,0,1,33,6456,72,12,3000,16840,0,212,15,1,3
0,1,1,65,13461,114,12,30000,76992.32,0,228,15,0,3
0,25,2,43,3809,29,12,2835.39,23470,0,238,4,1,3
0,0,2,42,4751,121,12,23000,121543.4,57094.38,238,15,1,3
0,0,0,49,8739,66,12,6531.87,75643.4,67.12,203,15,0,2
0,0,2,35,6365,86,12,14500,60945,0,221,4,1,3
0,0,1,30,5939,43,12,5000,16281.32,1019.65,200,15,0,3
0,0,2,59,4935,81,12,1240,14830.14,6728.87,226,15,0,3
0,0,1,37,4935,27,12,6200,2691.49,2680.12,221,15,0,3
0,0,2,63,16378,108,12,11961,38420.19,0,238,4,0,3
0,0,2,46,13364,121,12,3000,73540,16685.31,233,15,0,3
0,1,2,54,14644,108,12,29000,90600,39999.88,233,15,0,3
0,0,1,63,9257,90,12,10000,121543.4,598.17,219,11,0,3
0,0,0,40,6090,3,12,2100,7224.36,0,204,15,1,3
0,0,1,56,3868,12,12,30000,30750,0,192,15,0,3
0,0,2,51,6456,88,12,10500,6670.34,2258.68,238,15,0,3
0,0,1,33,6090,85,12,2100,34600,5079.7,205,15,0,3
0,2,1,54,5666,3,12,25000,121543.4,0,209,15,0,0
0,0,2,55,9743,91,12,5375,9412.99,4747.78,218,15,0,3
0,0,1,37,7857,86,12,6600,11623.41,9058.58,235,15,1,3
0,0,2,47,12910,86,12,5250,121543.4,57094.38,233,15,0,3
0,0,2,53,8953,75,12,2930,16335.65,0,213,15,0,0
0,5,1,38,6762,3,12,24000,21564.79,0,206,7,0,2
0,0,2,48,9957,79,12,23663,8993.96,2227.5,187,4,1,3
0,0,2,38,6090,42,12,30000,41946.47,1045.45,214,14,0,3
0,0,1,28,4083,57,12,6690,74000,1181.81,193,15,1,3
0,0,2,50,6121,79,12,30000,20000,6234.3,224,15,0,3
0,0,1,37,8678,88,12,6000,121543.4,1625.05,202,4,0,3
0,0,1,45,6456,34,12,6600,383.05,395.11,190,23,0,3
0,0,1,47,7551,106,12,9000,36240,0,205,15,1,3
0,0,2,30,7917,89,12,10500,2075.4,1512.31,238,15,0,3
0,0,1,28,4083,61,12,5100,121543.4,57094.38,200,15,1,3
0,0,1,60,8496,85,12,10617,59176,0,231,15,3,3
0,0,2,56,9712,114,12,26348,121543.4,2147.07,266,15,0,3
0,0,2,58,3474,3,12,15046,121543.4,404.86,238,2,1,3
0,0,2,35,8101,24,12,5637,15679.32,876.22,235,15,2,3
0,0,1,29,5179,49,12,8500,10540,1474.03,200,15,0,3
0,1,2,46,10108,90,12,30000,3729.66,3576.49,196,15,0,1
0,0,2,48,12087,56,12,4200,2420.06,571.65,224,15,0,3
0,0,1,28,4813,34,12,7359,45283.2,522.51,200,15,0,3
0,8,2,38,5635,58,12,8000,121543.4,389.49,221,15,0,3
0,0,2,51,4843,106,12,9000,121543.4,49719.07,197,15,1,3
0,0,1,35,3840,71,12,6282,23064,459.6,202,18,2,3
0,0,2,42,7643,107,12,18000,121543.4,23385.45,238,15,0,3
0,0,1,56,6456,87,12,13500,71239.3,54443.2,192,15,0,3
0,0,2,65,11661,69,12,6700,38200,4406.78,238,23,0,3
0,1,2,37,8647,60,12,19500,94960,7036.34,221,15,1,3
0,0,2,54,10383,115,12,30000,121543.4,42086.76,212,15,1,3
0,0,2,56,7857,116,12,16400,121200,1315.63,264,15,0,3
0,0,1,45,6670,68,11,29180,79000,21.68,205,15,0,3
0,0,2,63,4874,91,12,18000,21824.9,0,218,15,0,3
0,0,1,30,5056,11,12,5300,1547.1,1593.15,200,15,0,3
0,0,2,36,6151,39,12,19500,2551.22,3170.3,220,15,0,3
0,0,2,36,6456,98,12,21300,110375.9,7117.6,221,15,0,3
0,0,2,40,8251,87,12,30000,54636.69,4059.87,224,15,0,3
0,0,1,49,6456,95,12,27000,23236.86,9546.91,219,15,0,3
0,0,1,41,6456,18,12,23277,10686.68,4001.44,205,15,0,3
0,7,1,39,6456,3,12,15000,400,0,209,7,0,3
0,0,2,49,6031,33,12,26000,2799.69,0,222,15,0,3
0,0,2,34,6974,121,12,15600,96900,2193.35,232,14,0,2
0,0,1,64,6456,87,12,30000,2842.94,0,225,15,0,1
0,0,2,48,6456,100,12,2100,121543.4,3336.91,216,15,0,3
0,0,1,59,8831,3,12,30000,121543.4,0,207,15,1,3
0,0,2,55,9012,57,12,9300,47750,605.71,238,15,0,3
0,0,2,53,4570,106,12,30000,121543.4,0,219,15,3,3
0,0,2,59,5847,89,12,15467,3651.37,57094.38,231,15,0,3
0,0,2,45,9865,62,12,15350,121543.4,15950.91,217,15,0,3
0,0,1,29,6090,94,12,5250,22647.71,8401.63,214,15,0,3
0,0,2,54,9012,87,12,30000,7480.16,1918.67,238,15,0,3
0,0,1,32,6000,41,12,7500,4000,0,219,15,0,3
0,0,1,54,15587,87,12,24000,5406.83,3096.7,214,15,0,3
0,0,1,63,9347,99,12,9880.73,32416.61,8643.58,219,18,0,3
0,0,2,48,5970,124,12,23000,121543.4,6237.59,224,15,0,3
0,0,2,39,7520,121,12,12450,98160,57094.38,240,18,0,3
0,0,2,59,10473,121,12,30000,121543.4,14872.09,211,15,0,3
0,0,2,65,20580,38,12,20000,7697.81,2804.8,238,4,0,3
0,0,2,38,7520,111,12,12450,39070,70.57,240,18,0,3
1,245,1,43,6456,7,12,29422,40603.97,13571.59,214,15,4,3
1,238,1,40,4629,17,0,10000,25526.76,25526.76,185,15,4,3
1,238,1,40,4629,17,0,10000,25526.76,25526.76,185,15,4,3
1,219,2,39,4904,90,7,15000,14906.78,0,221,15,0,3
1,4,1,24,5209,3,1,3876,769.45,35563.7,186,15,2,2
1,219,1,48,8647,94,12,2500,3983.01,3170.09,217,15,2,3
1,24,1,37,3960,7,0,2400,3585.64,413.14,179,15,1,2
1,24,2,40,5026,6,0,1065.19,271.97,396.13,187,16,0,3
1,1,1,28,3460,3,11,1372.4,1976.78,1400.54,175,15,0,2
1,0,2,29,5209,8,8,29000,1604.22,359.11,216,14,3,0
1,0,1,33,4874,7,0,2146,288.9,245.07,220,15,0,2
1,1,1,23,4113,3,10,1400,1015.78,2101.83,151,16,0,2
1,35,1,44,4356,3,12,2000,969.03,1531.24,173,15,2,3
1,23,1,22,4233,10,0,6507.63,7868.77,1862.71,200,7,2,3
1,0,1,42,6456,9,0,705.25,121543.4,448.1,207,16,4,3
1,0,1,33,4813,15,12,2500,1284.66,193.41,204,15,2,2
1,21,1,29,4660,11,0,1450,3983.52,0,157,15,1,2
1,2,1,49,6821,3,5,2435.11,5897.65,2893.72,216,7,4,2
1,0,1,38,5108,3,2,1315.6,1400,930.03,150,25,0,2
1,12,1,25,4088,3,3,3000,1024.24,45697.52,169,13,0,3
1,0,2,36,4417,37,5,2000,13718.28,7192.76,213,15,2,2
1,2,1,29,4295,3,12,1000,2440.89,3158.31,168,20,1,2
1,2,1,33,3748,3,12,834.91,121543.4,4739.89,177,15,0,2
1,20,1,31,3748,3,4,733,1300,2043.4,183,15,1,3
1,33,1,29,4598,15,12,1000,2666.22,429.01,175,7,2,2
1,0,2,43,5117,3,0,6000,325.25,7296.59,154,14,0,2
1,19,1,30,4721,3,1,2000,2587.63,1431.54,168,15,0,3
1,0,1,26,5087,10,0,1200,3325.21,471.81,178,14,1,3
1,30,1,25,3229,3,12,1956,121543.4,2689.26,174,16,0,2
1,0,1,30,3595,3,7,15926,300,26982.92,190,15,1,0
1,0,1,33,6456,3,0,3000,823.75,1473.9,206,7,0,2
1,0,1,24,3836,3,2,1674,2752.52,906.74,161,20,1,2
1,0,1,35,8831,3,5,4100,3004.72,0,192,13,0,0
1,1,2,43,3750,3,11,1600,121543.4,3436.5,204,24,0,2
1,0,1,28,4904,15,12,11900,14685.54,3422.99,185,15,1,2
1,0,1,30,4690,3,7,15926,300,26982.92,190,15,1,0
1,0,1,23,4021,6,12,900,4123.67,179.97,175,15,2,2
1,1,2,40,4174,3,11,1600,121543.4,1695.72,197,16,3,2
1,8,1,30,4478,8,11,1500,500.4,249.3,194,15,0,2
1,0,0,38,3899,3,0,5192,121543.4,15055.28,178,10,0,0
1,1,2,28,3899,7,12,700,900,2244.15,194,15,0,2
1,0,1,38,4813,8,5,6300,1357.74,261.96,202,15,0,3
1,26,2,25,5939,3,12,729.27,26.16,190.44,196,15,0,2
1,0,1,34,6396,3,12,2500,121543.4,30558.24,206,7,0,0
1,0,1,26,5087,3,1,20000,1110.6,6268.84,178,14,0,2
1,0,1,28,3840,6,7,646.25,1500,1135.09,204,15,0,2
1,27,1,41,4417,3,2,1400,2660,2538.83,182,15,1,2
1,4,1,30,4629,13,12,1480,849.15,1498.48,185,8,1,2
1,25,1,39,6456,7,4,6600,586.9,1879.07,216,15,1,3
1,0,1,22,5482,3,1,1400,1589.12,1725.15,177,15,0,2
1,0,1,34,8101,3,2,2000,4254.87,5449.91,180,15,0,2
1,0,1,26,4782,12,12,2100,7197.98,5645.3,179,16,0,2
1,2,1,22,4233,3,12,695.25,199.65,2795.09,175,15,1,2
1,1,1,38,3601,3,11,806.77,121543.4,3965.23,177,20,0,2
1,6,1,55,5817,3,1,10000,548.32,49574.06,216,14,0,0
1,24,1,32,3933,9,12,1610.16,1799,1268.41,175,6,1,2
1,0,1,32,5574,36,1,2000,3039.92,0,196,15,0,2
1,25,1,26,4629,9,12,2100,3123.71,2577.7,186,15,1,2
1,18,1,48,9378,3,4,2109.29,2346.06,1569.84,205,13,1,3
1,0,1,47,8070,3,0,3000,942.69,5274.53,193,14,0,2
1,6,1,41,7127,3,7,8000,9951.91,23368.78,197,13,0,2
1,8,1,36,4598,11,0,3000,6010.99,1958.09,187,6,2,2
1,0,1,39,4813,15,1,3503.33,3959.9,400.31,182,14,0,3
1,9,1,44,4598,8,8,700,354.2,377.53,182,7,0,2
1,5,1,41,4144,3,2,2000,3736,4659.32,165,7,1,2
1,2,2,26,3996,3,10,972.98,121543.4,2649.49,188,24,0,2
1,22,1,27,4598,3,4,1800,2621.01,19371.24,174,15,1,2
1,3,1,41,4295,7,10,5100,1734.34,1731.21,200,24,4,3
1,15,1,32,4904,3,12,1806.2,1207.1,0,194,13,1,3
1,0,1,33,6031,6,12,1650,121543.4,240.8,171,16,0,0
1,0,1,23,5513,7,12,1000,629.05,192.61,183,15,0,2
1,2,1,25,3708,3,11,1491.04,2502.06,6371.52,169,20,1,2
1,0,1,24,4629,8,12,1292.67,619.54,725.14,195,25,0,3
1,1,1,22,3654,3,10,959.2,121543.4,2047.61,180,15,0,2
1,1,2,22,3759,3,12,872.43,121543.4,1068.78,194,25,0,2
1,21,0,27,5694,12,4,4200,2390.52,2370.31,179,15,0,3
1,23,1,33,7247,19,5,2000,4963.86,782.29,160,15,1,2
1,2,2,40,3827,3,11,1424.42,121543.4,2349.26,218,24,0,2
1,0,1,36,3930,47,11,3550,3300,2443.13,195,22,1,3
1,245,1,53,15406,91,12,4500,42857.75,14532.93,195,15,0,2
1,0,1,61,3779,6,7,9625,33809.05,6244.96,238,15,0,3
1,2,1,36,4083,3,12,952.46,13238.75,957.27,194,13,1,2
1,2,1,43,3930,3,12,2200,121543.4,5850.12,190,16,0,2
1,1,1,34,4629,3,12,1068.84,121543.4,9537.32,172,11,0,2
1,25,2,65,4174,3,6,28753,121543.4,0,254,11,0,0
1,11,1,24,4935,3,12,2100,6424.32,0,173,15,1,2
1,0,1,42,6456,24,0,1623,2989.04,48.56,170,16,0,2
1,53,1,21,4021,11,12,2100,1500,3039.06,193,15,2,3
1,23,2,33,3960,7,12,2000,3898.3,2038.87,199,15,2,2
1,7,1,34,6578,25,12,1700,892.54,0,186,7,0,2
1,0,1,29,4417,5,12,3433,798.66,1684.34,175,17,2,3
1,114,1,36,6456,37,0,10500,121543.4,0,175,15,0,3
1,114,1,36,6456,37,0,5250,121543.4,0,194,15,0,3
1,1,2,25,4509,3,12,803.48,121543.4,1823.41,175,7,0,2
1,2,1,32,6548,3,6,1500,121543.4,2688.47,177,11,2,2
1,1,2,23,4052,3,12,1211.32,121543.4,2577.06,168,15,0,2
1,1,2,30,3991,5,10,750,1496.15,1413.71,213,14,0,2
1,0,1,35,4598,8,11,718.88,346.8,485.12,175,15,0,0
1,2,1,28,3868,3,12,700,500,1101.92,175,15,0,2
1,0,1,28,4356,3,8,1000,1151.8,10180.55,174,10,0,3
1,0,1,47,5909,3,12,2140,322.05,0,224,15,0,3
1,2,2,24,3562,3,10,925.08,121543.4,2710.09,175,2,0,2
1,0,1,21,4325,3,12,982,914.02,4148.41,156,20,0,2
1,0,1,53,4843,9,12,1300,121543.4,383.52,180,16,0,2
1,0,1,39,5301,14,12,2184,675.96,3070.46,209,15,0,2
1,0,1,34,4356,90,3,4870,6118.26,848.34,186,2,2,2
1,1,1,30,4233,5,12,1201.86,1700,3864.88,175,15,0,2
1,0,1,43,5148,9,12,2135,341.52,0,196,15,1,2
1,0,2,31,4083,6,7,30000,6499.83,564.4,223,13,0,2
1,1,2,25,4063,3,11,1709.09,121543.4,2053.07,193,25,0,2
1,32,1,37,5666,3,12,4500,13005.53,0,195,13,1,3
1,32,1,37,5666,3,12,4500,13005.53,0,195,13,1,3
1,24,2,34,5026,16,12,3651,352.44,352.8,231,22,3,2
1,0,1,32,5666,3,12,1400,1179.26,0,199,15,0,2
1,2,1,27,4174,3,12,790.84,620,2333.17,160,15,0,2
1,2,1,22,3748,3,12,628.97,121543.4,2812.26,156,15,0,2
1,1,1,27,3989,3,12,930.25,3541.57,2619.21,169,15,1,2
1,0,1,38,5605,3,0,3000,1030.66,1468.68,150,14,0,0
1,0,1,28,4964,3,1,7000,679,28117.16,146,14,0,0
1,0,2,44,5056,85,11,25000,24420.65,51143.68,238,15,1,3
1,0,1,33,5329,3,5,2200,908.2,38.97,218,15,0,3
1,21,2,32,6212,20,12,2050,3210.22,0,207,15,2,2
1,2,2,29,4539,3,12,1800,121543.4,9561.31,199,16,0,2
1,0,1,44,5179,85,11,30000,24420.65,51143.68,219,15,1,3
1,16,2,31,6090,3,12,1773,2570.87,0,205,7,1,2
1,1,1,21,4298,3,12,700,121543.4,2974.37,156,7,0,2
1,2,1,52,8647,3,5,700,800,4759.93,199,15,1,2
1,1,1,23,3714,3,12,955.9,100,1089.73,175,15,1,2
1,81,1,24,5513,58,1,2100,13650,11860.52,179,15,4,3
1,0,1,38,4782,3,12,1770.89,594.72,1938.92,184,22,0,3
1,0,1,41,4782,3,3,1062.93,181.88,22159.76,161,15,0,0
1,2,1,28,3699,3,11,1012.29,121543.4,2318.18,168,11,0,2
1,0,1,39,6182,6,12,1644.25,403.96,466.09,182,16,1,2
1,9,1,29,5270,9,12,1400,2413.21,1429.89,177,14,1,2
1,2,1,40,3534,3,11,903.88,121543.4,1795.79,173,20,0,2
1,0,2,42,8616,7,12,2667.12,1968.65,1626.81,223,15,0,2
1,1,1,35,3565,3,7,723.58,121543.4,2219.87,177,20,0,2
1,2,1,30,4417,3,12,1200,400,1349.77,175,7,0,2
1,0,1,24,3682,3,10,820,200,1650.01,155,7,0,2
1,1,2,28,3408,3,12,1635.77,121543.4,2751.04,199,25,0,2
1,25,2,42,8588,8,12,5800,23523.02,14573.66,216,15,1,2
1,2,2,27,3990,3,9,764.81,121543.4,3826.04,188,20,0,2
1,25,1,30,4052,9,0,2300,9558.82,467.19,187,14,1,3
1,2,1,29,6182,3,12,4269.44,121543.4,5270.22,192,20,0,2
1,0,1,27,4325,3,12,800,630,5192.37,175,14,0,2
1,2,1,26,4070,3,12,1036.74,700,4660.17,169,15,0,2
1,1,1,23,4052,3,12,1382.03,700,1746,156,15,0,2
1,0,1,33,4448,10,8,2372,3979.12,6592,190,7,0,2
1,5,1,30,3321,3,6,1000,121543.4,3029.53,176,15,0,3
1,0,1,24,4721,3,12,1800,1512.27,7995.21,161,20,0,2
1,2,0,21,3899,3,12,1200,121543.4,2153.03,136,15,0,2
1,0,2,32,7217,3,10,2650,11077.68,2677.33,204,20,1,2
1,0,1,25,3868,3,1,750,500,1839.07,149,20,0,2
1,2,1,44,3960,3,12,879.26,2261.04,1636.48,185,15,0,2
1,1,2,48,4049,25,12,707.71,121543.4,4381.68,192,25,0,2
1,0,1,25,3309,3,9,1153.5,121543.4,4394.8,169,25,0,2
1,114,1,36,10108,37,0,2100,121543.4,0,175,15,0,3
1,0,2,24,3982,6,12,905.53,200,1399.7,175,15,1,2
1,6,1,29,4995,3,12,9836,121543.4,7723.33,223,15,0,2
1,2,2,34,3168,3,5,2400,7204.36,747.99,213,7,0,2
1,2,1,24,3899,3,12,780,1200,1760.7,156,15,1,2
1,1,1,21,4356,3,12,890,1209.86,3465.07,175,16,0,2
1,0,1,44,3692,9,12,1800,1600,1489.67,178,16,0,2
1,10,1,30,6090,3,6,8500,300,8243.67,212,25,1,3
1,0,2,44,3748,3,11,2800,121543.4,14335.97,216,14,0,2
1,6,1,33,6090,3,0,1800,59.77,8362.07,184,14,0,3
1,1,1,23,3321,3,8,1216.85,1100,3169.17,156,15,2,2
1,21,1,24,4782,6,4,10718,51024.46,57094.38,189,15,1,3
1,2,1,32,3626,3,12,1500,2837.14,5674.19,177,15,0,2
1,2,1,39,5725,3,12,1400,1308.69,2764.85,198,15,0,2
1,21,1,42,6456,90,0,3950,20412.1,3789.21,178,15,1,3
1,30,1,35,4782,3,12,1952,121543.4,0,175,13,1,2
1,2,1,30,3829,3,12,733.43,121543.4,959.18,177,20,0,2
1,1,2,30,5071,3,12,954.05,121543.4,3493.94,194,25,0,0
1,0,1,37,5148,11,0,2610,14496.96,446.94,194,15,1,3
1,2,1,25,3727,3,12,1076.98,1631.36,4130.95,205,15,0,2
1,7,1,34,5391,8,12,1200,8.98,0,175,11,0,2
1,2,1,22,3377,3,12,1088.7,121543.4,4228.9,156,13,0,2
1,0,1,23,4050,8,12,1560.63,3100,1996.69,161,15,0,2
1,0,1,24,4598,24,9,1500,714.1,429.89,158,15,0,2
1,6,1,29,4144,3,1,1200,5047.96,3129.93,163,15,0,3
1,24,1,38,5087,85,12,2040,1403.3,1192.12,187,15,4,2
1,13,1,41,4205,9,12,1400,8951.97,2923.39,197,15,1,2
1,18,1,37,4629,7,12,710,800,1006.71,177,11,0,2
1,0,1,25,5117,3,9,1900,21147.93,9.72,176,7,2,3
1,2,1,26,3565,3,11,743.88,121543.4,2230.09,162,20,0,2
1,1,1,48,4356,47,12,2500,1000,0,214,11,1,0
1,9,1,31,3899,9,0,900,500,1623.91,155,15,0,2
1,63,2,49,5544,78,11,8000,2905.18,2421.55,185,7,0,3
1,1,1,22,3717,3,11,1161.55,1979.15,2188.4,156,15,1,2
1,18,1,31,4690,60,0,3950,9510.59,140.1,195,7,1,3
1,0,1,36,5301,6,0,1066,2550,55.51,155,7,0,2
1,21,1,27,4570,28,0,3000,4996.83,365.51,218,7,1,3
1,0,2,41,6456,3,12,2100,2860.2,0,233,7,0,0
1,5,1,28,4083,52,7,3590,12723.02,315.29,192,15,1,3
1,0,1,52,11569,3,0,1500,24.8,1349.22,196,15,0,2
1,48,1,34,4233,3,11,2200,121543.4,0,187,7,2,2
